271 0 0 0 0
272 4 400 4 400
273 0 0 0 0
274 0 0 0 0
275 0 0 0 0
276 0 0 0 0
277 0 0 0 0
278 0 0 0 0
279 0 0 0 0
280 0 0 0 0
281 0 0 0 0
282 0 0 0 0
283 0 0 0 0
284 0 0 0 0
285 17 3974 17 3974
286 26 3880 26 3880
287 26 2440 26 2440
288 0 0 0 0
289 3 364 3 364
290 0 0 0 0
291 29 2852 29 2852
292 5 532 5 532
293 0 0 0 0
294 25 2468 25 2468
295 0 0 0 0
296 0 0 0 0
297 0 0 0 0
298 5 532 5 532
299 27 2748 27 2748
300 5 564 5 564
301 6 524 6 524
302 0 0 0 0
303 0 0 0 0
304 0 0 0 0
305 0 0 0 0
306 0 0 0 0
307 0 0 0 0
308 43 7854 43 7854
309 7 652 7 652
310 0 0 0 0
311 19 1788 19 1788
312 3 364 3 364
313 0 0 0 0
314 31 3020 31 3020
315 0 0 0 0
316 0 0 0 0
317 5 532 5 532
318 0 0 0 0
319 25 2468 25 2468
320 0 0 0 0
321 0 0 0 0
322 5 532 5 532
323 29 2852 29 2852
324 0 0 0 0
325 0 0 0 0
326 0 0 0 0
327 0 0 0 0
328 0 0 0 0
329 50 17546 50 17546
330 0 0 0 0
331 0 0 0 0
332 0 0 0 0
333 3 396 3 396
334 4 368 4 368
335 0 0 0 0
336 0 0 0 0
337 0 0 0 0
338 0 0 0 0
339 0 0 0 0
340 0 0 0 0
341 0 0 0 0
342 43 7854 43 7854
343 0 0 0 0
344 0 0 0 0
345 7 700 7 700
346 31 3020 31 3020
347 24 2336 24 2336
348 0 0 0 0
349 0 0 0 0
350 41 11910 41 11910
351 43 7854 43 7854
352 3 348 3 348
353 0 0 0 0
354 5 301 5 301
355 50 8561 50 8561
356 46 4472 46 4472
357 32 3216 32 3216
358 5 532 5 532
359 3 332 3 332
360 34 3400 34 3400
361 21 2004 21 2004
362 0 0 0 0
363 0 0 0 0
364 5 532 5 532
365 3 348 3 348
366 0 0 0 0
367 4 400 4 400
368 29 2852 29 2852
369 3 348 3 348
370 0 0 0 0
371 0 0 0 0
372 0 0 0 0
373 0 0 0 0
374 6 616 6 616
375 4 400 4 400
376 0 0 0 0
377 0 0 0 0
378 0 0 0 0
379 3 396 3 396
380 4 368 4 368
381 0 0 0 0
382 0 0 0 0
383 0 0 0 0
384 0 0 0 0
385 0 0 0 0
386 0 0 0 0
387 0 0 0 0
388 0 0 0 0
389 17 3974 17 3974
390 4 864 4 864
391 26 13712 26 13712
392 0 0 0 0
393 0 0 0 0
394 0 0 0 0
395 41 7750 41 7750
396 32 3232 32 3232
397 0 0 0 0
398 0 0 0 0
399 24 2336 24 2336
400 12 3490 12 3490
401 31 4364 31 4364
402 3 348 3 348
403 3 348 3 348
404 32 3232 32 3232
405 3 332 3 332
406 21 2004 21 2004
407 0 0 0 0
408 3 348 3 348
409 0 0 0 0
410 0 0 0 0
411 4 400 4 400
412 0 0 0 0
413 0 0 0 0
414 3 348 3 348
415 0 0 0 0
416 0 0 0 0
417 0 0 0 0
418 6 616 6 616
419 0 0 0 0
420 46 7930 46 7930
421 2 184 2 184
422 0 0 0 0
423 41 4356 41 4356
424 4 400 4 400
425 3 380 3 380
426 0 0 0 0
427 3 476 3 476
428 0 0 0 0
429 0 0 0 0
430 17 3508 17 3508
431 0 0 0 0
432 9 1060 9 1060
433 0 0 0 0
434 0 0 0 0
435 0 0 0 0
436 0 0 0 0
437 44 7906 44 7906
438 0 0 0 0
439 0 0 0 0
440 38 7514 38 7514
441 6 552 6 552
442 60 6144 60 6144
443 0 0 0 0
444 35 3596 35 3596
445 5 532 5 532
446 5 644 5 644
447 47 6236 47 6236
448 0 0 0 0
449 41 4276 41 4276
450 0 0 0 0
451 0 0 0 0
452 9 964 9 964
453 0 0 0 0
454 3 396 3 396
455 0 0 0 0
456 7 748 7 748
457 9 964 9 964
458 6 808 6 808
459 4 249 4 249
460 33 6573 33 6573
461 0 0 0 0
462 51 8520 51 8520
463 17 1620 17 1620
464 32 3216 32 3216
465 9 1236 9 1236
466 5 532 5 532
467 25 2468 25 2468
468 0 0 0 0
469 0 0 0 0
470 0 0 0 0
471 5 532 5 532
472 29 2852 29 2852
473 0 0 0 0
474 7 732 7 732
475 0 0 0 0
476 6 536 6 536
477 0 0 0 0
478 18 1928 18 1928
479 0 0 0 0
480 0 0 0 0
481 0 0 0 0
482 0 0 0 0
483 0 0 0 0
484 0 0 0 0
485 0 0 0 0
486 0 0 0 0
487 3 380 3 380
488 0 0 0 0
489 0 0 0 0
490 3 380 3 380
491 0 0 0 0
492 44 8178 44 8178
493 0 0 0 0
494 7 700 7 700
495 29 2788 29 2788
496 32 3184 32 3184
497 21 2004 21 2004
498 3 428 3 428
499 0 0 0 0
500 29 2788 29 2788
501 3 348 3 348
502 0 0 0 0
503 3 348 3 348
504 33 3076 33 3076
505 0 0 0 0
506 0 0 0 0
507 0 0 0 0
508 3 380 3 380
509 6 616 6 616
510 0 0 0 0
511 0 0 0 0
512 0 0 0 0
513 0 0 0 0
514 3 428 3 428
515 0 0 0 0
516 66 6264 66 6264
517 0 0 0 0
518 0 0 0 0
519 33 3076 33 3076
520 0 0 0 0
521 0 0 0 0
522 0 0 0 0
523 29 5846 29 5846
524 0 0 0 0
525 20 4130 20 4130
526 24 3776 24 3776
527 5 548 5 548
528 0 0 0 0
529 10 1032 10 1032
530 3 156 3 156
531 0 0 0 0
532 17 1620 17 1620
533 0 0 0 0
534 3 364 3 364
535 0 0 0 0
536 0 0 0 0
537 32 3280 32 3280
538 0 0 0 0
539 3 316 3 316
540 15 1484 15 1484
541 0 0 0 0
542 25 2468 25 2468
543 0 0 0 0
544 0 0 0 0
545 5 532 5 532
546 29 2852 29 2852
547 0 0 0 0
548 3 380 3 380
549 0 0 0 0
550 0 0 0 0
551 0 0 0 0
552 0 0 0 0
553 0 0 0 0
554 0 0 0 0
555 3 396 3 396
556 7 796 7 796
557 9 1236 9 1236
558 0 0 0 0
559 0 0 0 0
560 0 0 0 0
561 0 0 0 0
562 0 0 0 0
563 9 964 9 964
564 0 0 0 0
565 0 0 0 0
566 0 0 0 0
567 0 0 0 0
568 0 0 0 0
569 0 0 0 0
570 0 0 0 0
571 0 0 0 0
572 0 0 0 0
573 0 0 0 0
574 0 0 0 0
575 0 0 0 0
576 0 0 0 0
577 0 0 0 0
578 3 380 3 380
579 0 0 0 0
580 0 0 0 0
581 0 0 0 0
582 0 0 0 0
