586 0 0
587 0 0
588 0 0
589 422 1288
590 3041 1076
591 0 0
592 0 0
593 0 0
594 0 0
595 104 52
596 0 0
597 0 0
598 0 0
599 0 0
600 871 962
601 480 869
602 0 0
603 0 0
604 0 0
605 0 0
606 480 1391
607 278 52
608 0 0
609 0 0
610 0 0
611 0 0
612 0 0
613 0 0
614 0 295
615 2252750 82253
616 2088448 52335
617 26599 27944
618 575571 24993
619 1606544 56502
620 2119 2834
621 429 711
622 0 0
623 11930 2186
624 1605504 47266
625 585 970
626 0 0
627 0 0
628 0 0
629 464827 9664
630 1687695 61725
631 46852 2954
632 0 0
633 0 0
634 0 0
635 2017737 66551
636 0 0
637 0 0
638 0 0
639 52 52
640 1954635 69032
641 1207 2003
642 0 0
643 463339 20613
644 0 0
645 0 0
646 1944000 67612
647 154494 4189
648 0 0
649 244 816
650 3094 1128
651 1950733 38244
652 0 0
653 0 0
654 0 0
655 585 986
656 1663619 57711
657 0 0
658 609057 18045
659 0 0
660 883 960
661 991500 26432
662 903533 28220
663 0 0
664 0 0
665 0 0
666 0 0
667 1875165 62828
668 0 0
669 0 0
670 0 0
671 0 0
672 361 1083
673 1173000 52000
674 464911 11938
675 133448 5620
676 150 150
677 1488275 49960
678 535523 21297
679 1568 785
680 1638 1024
681 0 0
682 0 0
683 2032442 58568
684 0 0
685 414 884
686 0 0
687 0 0
688 0 0
689 2049373 79488
690 1108 1110
691 0 0
692 0 0
693 2464398 68089
694 0 0
695 52 285
696 0 0
697 0 0
698 0 0
699 1898277 61656
700 0 0
701 0 0
702 0 0
703 361 1225
704 78000 3013
705 1980000 43704
706 25253 1811
707 0 0
708 534285 16954
709 1568 785
710 2048202 55765
711 0 0
712 0 0
713 0 0
714 408 817
715 2040508 73416
716 7448 256
717 23896 884
718 0 0
719 0 0
720 335220 7433
721 1748364 49556
722 0 0
723 0 0
724 0 0
725 0 0
726 0 0
727 2557101 99139
728 0 0
729 0 0
730 0 0
731 0 0
732 98 150
733 0 0
734 98 150
735 0 0
736 0 0
737 1958758 58677
738 0 0
739 112 681
740 3094 1128
741 0 0
742 0 0
743 361 1083
744 0 0
745 414 888
746 0 0
747 213000 5353
748 1619966 69642
749 0 0
750 0 0
751 0 0
752 0 0
753 555207 14070
754 258 666
755 0 0
756 2322 768
757 0 0
758 0 0
759 2003801 55061
760 0 0
761 0 0
762 0 0
763 0 0
764 0 0
765 0 0
766 0 0
767 361 1225
768 0 0
769 1873657 57628
770 1638 846
771 0 0
772 0 0
773 0 0
774 0 0
775 414 888
776 0 0
777 0 0
778 0 0
779 52 52
780 1913179 59561
781 0 0
782 0 0
783 0 0
784 0 0
785 588261 17983
786 104 233
787 52 285
788 0 0
789 0 0
790 0 1246
791 1567305 40184
792 0 0
793 0 0
794 258 668
795 0 0
796 0 0
797 0 0
798 0 0
799 165 733
800 3402 2301
801 104 337
802 1929192 73270
803 0 0
804 0 0
805 4117 2231
806 357 52
807 0 0
808 0 0
809 0 0
810 0 0
811 0 0
812 2431655 80817
813 0 0
814 150 150
815 0 0
816 0 0
817 0 0
818 0 0
819 0 0
820 0 0
821 0 0
822 2001223 68398
823 0 0
824 0 0
825 0 0
826 108708 3583
827 0 0
828 0 0
829 165 733
830 3402 2159
831 0 0
832 52 52
833 0 0
834 1749212 62522
835 585 938
836 0 0
837 0 0
838 0 0
839 0 0
840 888 965
841 0 0
842 0 0
843 0 0
844 2409891 85801
845 0 0
846 0 0
847 0 0
848 0 0
849 0 0
850 0 0
851 0 0
852 0 0
853 0 0
854 52 52
855 1992490 68646
856 0 0
857 0 0
858 0 0
859 1568 963
860 1638 846
861 0 0
862 0 0
863 0 0
864 0 0
865 2098332 49250
866 135 104
867 0 0
868 0 0
869 361 1083
870 703 1011
871 0 0
872 0 0
873 98 150
874 3439 2333
875 52 52
876 0 0
877 1391071 36734
878 955348 16536
879 104 52
880 0 0
881 0 0
882 104 187
883 0 0
884 0 0
885 0 0
886 0 0
887 2024846 36762
888 0 0
889 1929 2188
890 1638 846
891 0 0
892 0 0
893 0 0
894 0 0
895 585 940
896 0 0
897 1849001 51254
898 0 0
899 0 0
900 740 961
901 0 0
902 0 0
903 531200 10811
904 0 0
905 0 0
906 0 0
907 0 0
908 1408396 29466
909 493023 16936
910 0 0
911 361 1083
912 0 0
913 0 0
914 258 671
915 0 0
916 0 0
917 0 0
918 653237 18530
919 911108 31987
920 1638 846
921 0 0
922 0 0
923 0 0
924 0 0
925 585 940
926 0 0
927 156 285
928 0 0
929 52 52
930 1911667 66474
931 0 0
932 0 0
933 0 0
934 532391 15763
935 361 1225
936 0 0
937 0 0
938 0 0
939 0 0
940 0 0
941 0 0
942 0 0
943 0 0
944 52 52
945 1549755 45354
946 0 0
947 0 0
948 0 0
949 165 733
950 3041 1076
951 0 0
952 0 0
953 0 0
954 258 672
955 637 993
956 1914069 54354
957 0 0
958 0 0
959 0 0
960 0 0
961 0 0
962 0 0
963 0 0
964 0 0
965 0 0
966 52 52
967 2161290 61430
968 52 0
969 0 0
970 0 0
971 0 0
972 0 0
973 0 0
974 0 0
975 0 0
976 0 0
977 586136 11802
978 1244198 31156
979 0 60
980 3206 1749
981 0 0
982 0 0
983 0 0
984 0 0
985 414 889
986 0 0
987 0 0
988 52 52
989 1663024 52498
990 0 0
991 0 0
992 0 0
993 489530 10083
994 258 672
995 0 0
996 361 1083
997 0 0
998 0 0
999 2106106 59750
1000 0 0
1001 0 0
1002 0 0
1003 0 0
1004 0 0
1005 0 0
1006 0 0
1007 0 0
1008 0 0
1009 1620 1015
1010 1638 846
1011 0 0
1012 361 1225
1013 0 0
1014 0 0
1015 2036084 76243
1016 0 0
1017 0 0
1018 0 0
1019 0 0
1020 0 0
1021 0 0
1022 0 0
1023 0 0
1024 0 0
1025 2501582 74073
1026 0 0
1027 0 0
1028 0 0
1029 0 0
1030 0 0
1031 0 0
1032 0 0
1033 0 0
1034 429 723
1035 52 52
1036 1512000 46014
1037 556133 13928
1038 0 0
1039 165 733
1040 3041 1076
1041 0 0
1042 0 0
1043 0 0
1044 0 0
1045 414 889
1046 1753500 46030
1047 164189 2860
1048 0 0
1049 0 0
1050 0 0
1051 0 0
1052 0 0
1053 0 0
1054 0 0
1055 0 0
1056 0 0
1057 52 52
1058 2307761 68293
1059 0 0
1060 0 0
1061 361 1225
1062 0 0
1063 0 0
1064 0 0
1065 0 0
1066 0 0
1067 0 0
1068 1665000 71650
1069 59698 2381
1070 3094 1128
1071 0 0
1072 0 0
1073 0 0
1074 429 723
1075 414 888
1076 0 0
1077 0 0
1078 0 0
1079 1561787 65118
1080 1011 969
1081 0 0
1082 309 1083
1083 52 0
1084 564334 19820
1085 0 0
1086 0 0
1087 0 0
1088 0 0
1089 1319948 46575
1090 357115 10096
1091 0 0
1092 0 0
1093 0 0
1094 0 0
1095 0 0
1096 0 0
1097 0 0
1098 0 0
1099 165 733
1100 3093 1128
1101 1953823 65768
1102 3238 676
1103 876 1242
1104 0 0
1105 414 912
1106 0 0
1107 0 0
1108 0 0
1109 0 0
1110 689 960
1111 2076198 63632
1112 361 1225
1113 0 0
1114 258 668
1115 0 0
1116 0 0
1117 518570 17805
1118 0 0
1119 0 0
1120 0 0
1121 1956962 57820
1122 0 0
1123 0 0
1124 0 0
1125 0 0
1126 0 0
1127 0 0
1128 0 0
1129 1568 963
1130 1638 846
1131 52 52
1132 1087500 31880
1133 938786 46652
1134 0 0
1135 414 889
1136 0 0
1137 0 0
1138 0 0
1139 0 0
1140 1070 2043
1141 0 0
1142 0 0
1143 2476138 79297
1144 0 0
1145 0 0
1146 0 0
1147 0 0
1148 0 0
1149 0 0
1150 0 0
1151 0 0
1152 0 0
1153 52 52
1154 921429 31723
1155 1000597 35544
1156 0 0
1157 0 0
1158 0 0
1159 165 733
1160 3041 1076
1161 0 0
1162 0 0
1163 135 104
1164 1778375 74468
1165 585 941
1166 0 0
1167 0 0
1168 0 0
1169 0 0
1170 0 0
1171 0 0
1172 0 0
1173 0 0
1174 3062 1666
1175 2616677 95193
1176 79473 1768
1177 0 0
1178 0 0
1179 104 52
1180 0 0
1181 0 0
1182 0 0
1183 0 0
1184 0 0
1185 361 1225
1186 1962773 60424
1187 0 0
1188 0 0
1189 165 733
1190 3041 1076
1191 0 0
1192 0 0
1193 0 0
1194 429 723
1195 585 941
1196 1744276 65980
1197 0 0
1198 0 0
1199 0 0
1200 0 0
1201 0 0
1202 0 0
1203 0 0
1204 0 0
1205 0 0
1206 52 52
1207 1774520 56576
1208 0 0
1209 0 0
1210 0 0
1211 361 1083
1212 0 0
1213 593618 30057
1214 0 0
1215 0 0
1216 0 0
1217 1315500 49704
1218 628940 29936
1219 165 733
1220 3041 1076
1221 0 0
1222 0 0
1223 0 0
1224 0 0
1225 414 889
1226 0 0
1227 0 0
1228 52 52
1229 1888900 69412
1230 0 0
1231 0 0
1232 0 0
1233 0 0
1234 429 723
1235 0 0
1236 0 0
1237 0 0
1238 0 0
1239 1998210 59080
1240 0 0
1241 0 0
1242 0 0
1243 0 0
1244 0 0
1245 0 0
1246 0 0
1247 0 0
1248 0 0
1249 217 785
1250 614994 24961
1251 0 0
1252 0 0
1253 0 0
1254 0 0
1255 1727529 59529
1256 0 0
1257 0 0
1258 0 0
1259 0 0
1260 0 0
1261 0 0
1262 0 0
1263 0 0
1264 0 0
1265 52 52
1266 1878607 67980
1267 309 1083
1268 52 0
1269 0 0
1270 0 0
1271 361 1225
1272 0 0
1273 0 0
1274 429 721
1275 0 0
1276 610500 20364
1277 1271948 35412
1278 203578 7552
1279 165 733
1280 3041 1076
1281 0 0
1282 0 0
1283 0 0
1284 0 0
1285 414 889
1286 0 0
1287 0 0
1288 1901796 63124
1289 0 0
1290 0 0
1291 0 0
1292 602878 19385
1293 0 0
1294 0 0
1295 0 0
1296 0 0
1297 0 0
1298 1840893 64076
1299 0 0
1300 0 0
1301 0 0
1302 0 0
1303 0 0
1304 0 0
1305 0 0
1306 0 0
1307 0 0
1308 1727300 38320
1309 1568 963
1310 1638 846
1311 0 0
1312 0 0
1313 0 0
1314 429 724
1315 585 941
1316 0 0
1317 0 0
1318 52 52
1319 1851836 63960
1320 0 0
1321 0 0
1322 0 0
1323 0 0
1324 0 0
1325 0 0
1326 0 0
1327 0 0
1328 0 0
1329 226552 6516
1330 1413521 59244
1331 0 0
1332 0 0
1333 0 0
1334 0 0
1335 473979 18326
1336 468 397
1337 3542 1365
1338 52 0
1339 112 681
1340 3094 1128
1341 1465049 61528
1342 0 0
1343 0 0
1344 0 0
1345 585 941
1346 0 0
1347 0 0
1348 0 0
1349 0 0
1350 783 961
1351 2023862 68808
1352 0 0
1353 0 0
1354 429 721
1355 0 0
1356 0 0
1357 0 0
1358 0 0
1359 0 0
1360 0 0
1361 52 52
1362 517581 16665
1363 0 0
1364 0 0
1365 0 0
1366 0 0
1367 729000 20968
1368 1235896 31488
1369 107835 2657
1370 3094 1128
1371 0 0
1372 0 0
1373 0 0
1374 0 0
1375 414 890
1376 0 0
1377 0 0
1378 0 0
1379 52 52
1380 932 960
1381 0 0
1382 0 0
1383 2067648 59424
1384 0 0
1385 0 0
1386 0 0
1387 0 0
1388 0 0
1389 0 0
1390 0 0
1391 0 0
1392 0 0
1393 52 52
1394 429 721
1395 0 0
1396 0 0
1397 0 0
1398 0 0
1399 165 733
1400 3041 1076
1401 0 0
1402 0 0
1403 413 1277
1404 0 0
1405 414 889
1406 0 0
1407 0 0
1408 0 0
1409 0 0
1410 870 959
1411 0 0
1412 0 0
1413 184 187
1414 0 0
1415 0 0
1416 0 0
1417 0 0
1418 0 0
1419 0 0
1420 0 0
1421 0 0
1422 0 0
1423 0 0
1424 0 0
1425 0 0
1426 0 0
1427 361 1083
1428 0 0
1429 112 681
1430 3094 1128
1431 0 0
1432 0 0
1433 0 0
1434 258 670
1435 585 922
1436 0 0
1437 258 607
1438 0 0
1439 0 0
1440 0 0
1441 0 0
1442 0 0
1443 0 0
1444 0 0
1445 0 0
1446 0 0
1447 781 1193
1448 0 0
1449 258 688
1450 0 0
1451 0 0
1452 0 0
1453 0 0
1454 0 0
1455 0 0
1456 0 0
1457 0 0
1458 0 0
1459 2434 2195
1460 1638 846
1461 0 0
1462 0 0
1463 0 0
1464 0 0
1465 414 871
1466 361 1225
1467 0 0
1468 0 0
1469 0 0
1470 0 0
1471 0 0
1472 0 0
1473 0 0
1474 3439 2335
1475 0 0
1476 0 0
1477 0 0
1478 0 0
1479 413 1135
1480 52 0
1481 0 0
1482 0 0
1483 0 0
1484 0 0
1485 0 0
1486 0 0
1487 0 0
1488 0 0
1489 165 733
1490 3041 1076
1491 0 0
1492 0 0
1493 0 0
1494 0 0
1495 414 871
1496 0 0
1497 0 0
1498 0 0
1499 0 0
1500 0 0
1501 0 0
1502 0 0
1503 0 0
1504 0 0
1505 0 0
1506 0 0
1507 0 0
1508 0 0
1509 0 0
1510 0 0
1511 842 1332
1512 0 0
1513 0 0
1514 429 828
1515 1479 1907
1516 52 0
1517 0 0
1518 0 0
1519 112 681
1520 3854 2622
1521 1065 2796
1522 52 0
1523 0 0
1524 0 0
1525 52 156
1526 104 40
1527 0 0
1528 1670334 85091
1529 809283 25156
1530 1302321 53959
1531 874172 22258
1532 10639 7035
1533 7819 4339
1534 309 1225
1535 105021 3383
1536 304949 6832
1537 1905993 52950
1538 641 4215
1539 683 150
1540 0 0
1541 52 52
1542 0 0
1543 0 0
1544 0 0
1545 0 0
1546 458429 14901
1547 433 704
1548 0 0
1549 112 681
1550 3094 1128
1551 2107401 60431
1552 0 0
1553 0 0
1554 0 0
1555 104 52
1556 0 0
1557 433 705
1558 0 0
1559 1610011 53771
1560 912 963
1561 439290 14145
1562 0 0
1563 0 0
1564 72000 2884
1565 619500 19280
1566 575948 17708
1567 131948 5556
1568 308044 10445
1569 356252 9036
1570 0 0
1571 0 0
1572 0 0
1573 0 0
1574 0 0
1575 0 0
1576 0 0
1577 755495 17080
1578 650391 16482
1579 456008 15733
1580 478121 12980
1581 0 0
1582 0 0
1583 0 0
1584 0 0
1585 104 52
1586 0 0
1587 150 150
1588 0 0
1589 150 150
1590 1093 1184
1591 600 600
1592 444633 9986
1593 0 0
1594 309 1083
1595 485 704
1596 693804 13701
1597 623586 14756
1598 314 829
1599 0 0
1600 0 0
1601 0 0
1602 0 0
1603 0 0
1604 0 0
1605 0 0
1606 0 2228
1607 64 1114
1608 454722 11972
1609 112 681
1610 3094 1128
1611 0 0
1612 1309500 28793
1613 648525 15248
1614 0 0
1615 104 52
1616 94448 3956
1617 0 0
1618 0 0
1619 0 0
1620 183876 5887
1621 14948 564
1622 298396 10392
1623 649032 13092
1624 0 0
1625 0 0
1626 243311 8300
1627 594717 15500
1628 538 1039
1629 0 0
1630 209867 7656
1631 361 1225
1632 0 0
1633 0 0
1634 0 0
1635 433 813
1636 1283844 28018
1637 0 0
1638 361 1083
1639 1014495 27576
1640 3146 1180
1641 0 0
1642 0 0
1643 0 0
1644 0 0
1645 202 202
1646 0 0
1647 64 196
1648 98 52
1649 444 652
1650 937 1012
1651 0 0
1652 0 0
1653 1818000 61394
1654 220934 7216
1655 0 0
1656 0 0
1657 0 0
1658 485 886
1659 0 0
1660 184 187
1661 0 0
1662 0 0
1663 0 0
1664 455706 9435
1665 0 0
1666 230948 5535
1667 199877 7524
1668 73344 2932
1669 1568 963
1670 1638 846
1671 0 0
1672 0 0
1673 0 0
1674 0 0
1675 537 759
1676 0 0
1677 0 0
1678 52 52
1679 0 0
1680 661 1024
1681 0 0
1682 0 0
1683 0 0
1684 0 0
1685 0 0
1686 0 0
1687 0 0
1688 537 937
1689 267 649
1690 361 1083
1691 0 0
1692 0 0
1693 0 0
1694 281948 6526
1695 1210850 30768
1696 0 0
1697 0 0
1698 0 0
1699 1077 2210
1700 3197 1361
1701 0 0
1702 0 0
1703 208 1140
1704 0 0
1705 156 104
1706 0 0
1707 361 1225
1708 0 0
1709 0 0
1710 913 961
1711 387000 11630
1712 649448 15200
1713 649196 15148
1714 53844 2100
1715 433 710
1716 0 0
1717 0 0
1718 485 886
1719 0 0
1720 0 0
1721 0 0
1722 0 0
1723 1124201 33297
1724 547448 18320
1725 572948 14012
1726 11857 364
1727 0 0
1728 0 0
1729 1568 963
1730 1638 846
1731 1268 1763
1732 0 0
1733 1202948 34154
1734 278148 8132
1735 104 52
1736 0 0
1737 0 0
1738 0 0
1739 0 0
1740 1130 2042
1741 52 0
1742 0 0
1743 556448 16382
1744 511188 18220
1745 649500 15288
1746 359938 9572
1747 0 0
1748 583 950
1749 0 0
1750 0 0
1751 0 0
1752 0 0
1753 0 0
1754 508684 13627
1755 433 813
1756 0 0
1757 0 0
1758 361 1225
1759 364665 8715
1760 650937 16704
1761 619500 22408
1762 542639 13868
1763 0 0
1764 0 0
1765 104 52
1766 0 0
1767 0 0
1768 0 0
1769 777 965
1770 530857 24471
1771 0 0
1772 0 0
1773 0 0
1774 3010 1614
1775 0 0
1776 0 0
1777 0 0
1778 314 845
1779 104 52
1780 52 52
1781 267 626
1782 0 0
1783 0 0
1784 0 0
1785 0 0
1786 0 0
1787 0 0
1788 0 0
1789 112 681
1790 3198 1180
1791 882 1440
1792 0 0
1793 0 0
1794 0 0
1795 898 1841
1796 157552 4394
1797 616448 24120
1798 740950 22988
1799 0 0
1800 0 0
1801 0 0
1802 0 0
1803 0 0
1804 0 0
1805 0 0
1806 0 0
1807 600052 15034
1808 957672 31676
1809 0 0
1810 0 0
1811 0 0
1812 0 0
1813 529571 14899
1814 0 0
1815 0 0
1816 0 0
1817 3238 676
1818 1005667 35895
1819 435875 11069
1820 3094 1128
1821 0 0
1822 0 0
1823 0 0
1824 0 0
1825 104 52
1826 0 0
1827 0 0
1828 0 0
1829 741052 22386
1830 648792 16198
1831 454344 13320
1832 143554 5900
1833 0 0
1834 0 0
1835 433 710
1836 0 0
1837 0 0
1838 485 887
1839 1911449 65042
1840 0 0
1841 267 590
1842 0 0
1843 361 1225
1844 0 0
1845 471071 18031
1846 0 0
1847 0 0
1848 0 0
1849 1568 963
1850 100638 4200
1851 1214863 26407
1852 647014 15286
1853 125870 2184
1854 309 1083
1855 156 52
1856 0 0
1857 0 0
1858 0 0
1859 0 0
1860 0 0
1861 1200808 26286
1862 459000 11872
1863 422262 11284
1864 0 0
1865 0 0
1866 0 0
1867 0 0
1868 485 938
1869 0 0
1870 0 0
1871 0 0
1872 400396 13495
1873 69370 3276
1874 0 0
1875 1172 1920
1876 0 0
1877 0 0
1878 135 104
1879 0 60
1880 3206 1749
1881 0 0
1882 64 2444
1883 494792 13696
1884 328396 7696
1885 622629 17192
1886 0 0
1887 77948 3252
1888 0 0
1889 0 0
1890 823 962
1891 0 0
1892 0 0
1893 0 0
1894 0 0
1895 0 0
1896 0 0
1897 52 52
1898 969366 19461
1899 794947 30796
1900 0 0
1901 0 0
1902 0 0
1903 361 1083
1904 303229 8008
1905 0 0
1906 0 0
1907 0 0
1908 0 0
1909 60 681
1910 3094 1128
1911 0 0
1912 0 0
1913 0 0
1914 436745 12346
1915 366 710
1916 0 0
1917 0 0
1918 0 0
1919 0 0
1920 862 1011
1921 0 0
1922 0 0
1923 0 0
1924 52 52
1925 0 0
1926 0 0
1927 0 0
1928 314 924
1929 0 0
1930 0 0
1931 0 0
1932 0 0
1933 0 0
1934 52 52
1935 0 0
1936 0 0
1937 0 0
1938 0 0
1939 165 733
1940 3041 1076
1941 0 0
1942 0 0
1943 267 671
1944 184 187
1945 104 52
1946 0 0
1947 0 0
1948 0 0
1949 0 0
1950 994 1427
1951 0 0
1952 0 0
1953 0 0
1954 0 0
1955 262 658
1956 0 0
1957 0 0
1958 314 839
1959 0 0
1960 0 0
1961 0 0
1962 0 0
1963 0 0
1964 0 0
1965 0 0
1966 0 0
1967 0 0
1968 0 0
1969 165 733
1970 3041 1076
1971 0 0
1972 0 0
1973 0 0
1974 309 1083
1975 156 52
1976 0 0
1977 0 0
1978 0 0
1979 0 0
1980 0 0
1981 0 0
1982 0 0
1983 0 0
1984 0 0
1985 0 0
1986 0 0
1987 0 0
1988 485 868
1989 0 0
1990 0 0
1991 0 0
1992 0 0
1993 0 0
1994 756 1277
1995 433 1936
1996 52 0
1997 0 0
1998 0 0
1999 1568 963
2000 1638 846
2001 0 0
